Running on host: n-62-20-13
Thu Dec  4 17:30:05 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-PCIE-32GB           On  |   00000000:58:00.0 Off |                    0 |
| N/A   36C    P0             25W /  250W |       0MiB /  32768MiB |      0%   E. Process |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Loading AnnData...
Data loaded.
Filtered zero-expression features: genes kept 45244/45263, isoforms kept 161990/162009
Data stats after scaling: mean -0.000, std 1.000
Using whole dataset: train 9941, val 6958, test 2983
Epoch 001 | train 0.7154 (rec 0.7050, kl 0.4154) | val 0.6501 (rec 0.6380, kl 0.4852) | beta 0.025
Epoch 197 | train 0.4830 (rec 0.4359, kl 0.0941) | val 0.4955 (rec 0.4492, kl 0.0927) | beta 0.500
Epoch 198 | train 0.4825 (rec 0.4353, kl 0.0942) | val 0.4934 (rec 0.4466, kl 0.0936) | beta 0.500
Epoch 199 | train 0.4819 (rec 0.4349, kl 0.0941) | val 0.4912 (rec 0.4452, kl 0.0921) | beta 0.500
Epoch 200 | train 0.4807 (rec 0.4335, kl 0.0943) | val 0.4919 (rec 0.4464, kl 0.0910) | beta 0.500
Test loss 0.4881 (rec 0.4424, kl 0.0914)
[Predictor] Epoch 001 | train 2.5481 | val 1.3278 | lr 5.00e-04
[Predictor] Epoch 002 | train 1.2489 | val 1.1944 | lr 5.00e-04
[Predictor] Epoch 003 | train 1.1677 | val 1.1158 | lr 5.00e-04
[Predictor] Epoch 004 | train 1.0401 | val 0.9757 | lr 5.00e-04
[Predictor] Epoch 005 | train 0.9357 | val 0.8907 | lr 5.00e-04
[Predictor] Epoch 006 | train 0.8799 | val 0.8572 | lr 5.00e-04
[Predictor] Epoch 007 | train 0.8449 | val 0.8281 | lr 5.00e-04
[Predictor] Epoch 008 | train 0.8165 | val 0.8065 | lr 5.00e-04
[Predictor] Epoch 009 | train 0.7950 | val 0.7824 | lr 5.00e-04
[Predictor] Epoch 010 | train 0.7733 | val 0.7622 | lr 5.00e-04
[Predictor] Epoch 011 | train 0.7548 | val 0.7493 | lr 5.00e-04
[Predictor] Epoch 012 | train 0.7430 | val 0.7366 | lr 5.00e-04
[Predictor] Epoch 013 | train 0.7311 | val 0.7284 | lr 5.00e-04
[Predictor] Epoch 014 | train 0.7217 | val 0.7209 | lr 5.00e-04
[Predictor] Epoch 015 | train 0.7152 | val 0.7168 | lr 5.00e-04
[Predictor] Epoch 016 | train 0.7080 | val 0.7083 | lr 5.00e-04
[Predictor] Epoch 017 | train 0.7022 | val 0.7018 | lr 5.00e-04
[Predictor] Epoch 018 | train 0.6984 | val 0.7030 | lr 5.00e-04
[Predictor] Epoch 019 | train 0.6932 | val 0.6985 | lr 5.00e-04
[Predictor] Epoch 020 | train 0.6908 | val 0.6951 | lr 5.00e-04
[Predictor] Epoch 021 | train 0.6865 | val 0.6961 | lr 5.00e-04
[Predictor] Epoch 022 | train 0.6842 | val 0.6873 | lr 5.00e-04
[Predictor] Epoch 023 | train 0.6825 | val 0.6914 | lr 5.00e-04
[Predictor] Epoch 024 | train 0.6773 | val 0.6830 | lr 5.00e-04
[Predictor] Epoch 025 | train 0.6760 | val 0.6913 | lr 5.00e-04
[Predictor] Epoch 026 | train 0.6747 | val 0.6820 | lr 5.00e-04
[Predictor] Epoch 027 | train 0.6727 | val 0.6793 | lr 5.00e-04
[Predictor] Epoch 028 | train 0.6724 | val 0.6758 | lr 5.00e-04
[Predictor] Epoch 029 | train 0.6681 | val 0.6752 | lr 5.00e-04
[Predictor] Epoch 030 | train 0.6677 | val 0.6724 | lr 5.00e-04
[Predictor] Epoch 031 | train 0.6659 | val 0.6767 | lr 5.00e-04
[Predictor] Epoch 032 | train 0.6665 | val 0.6722 | lr 5.00e-04
[Predictor] Epoch 033 | train 0.6656 | val 0.6730 | lr 5.00e-04
[Predictor] Epoch 034 | train 0.6638 | val 0.6754 | lr 5.00e-04
[Predictor] Epoch 035 | train 0.6636 | val 0.6656 | lr 5.00e-04
[Predictor] Epoch 036 | train 0.6620 | val 0.6702 | lr 5.00e-04
[Predictor] Epoch 037 | train 0.6601 | val 0.6682 | lr 5.00e-04
[Predictor] Epoch 038 | train 0.6598 | val 0.6657 | lr 5.00e-04
[Predictor] Epoch 039 | train 0.6588 | val 0.6659 | lr 5.00e-04
[Predictor] Epoch 040 | train 0.6569 | val 0.6672 | lr 5.00e-04
[Predictor] Epoch 041 | train 0.6588 | val 0.6674 | lr 5.00e-04
[Predictor] Epoch 042 | train 0.6565 | val 0.6640 | lr 5.00e-04
[Predictor] Epoch 043 | train 0.6583 | val 0.6728 | lr 5.00e-04
[Predictor] Epoch 044 | train 0.6559 | val 0.6625 | lr 5.00e-04
[Predictor] Epoch 045 | train 0.6548 | val 0.6647 | lr 5.00e-04
[Predictor] Epoch 046 | train 0.6539 | val 0.6623 | lr 5.00e-04
[Predictor] Epoch 047 | train 0.6544 | val 0.6644 | lr 5.00e-04
[Predictor] Epoch 048 | train 0.6540 | val 0.6626 | lr 5.00e-04
[Predictor] Epoch 049 | train 0.6538 | val 0.6672 | lr 5.00e-04
[Predictor] Epoch 050 | train 0.6532 | val 0.6619 | lr 5.00e-04
[Predictor] Epoch 051 | train 0.6525 | val 0.6606 | lr 5.00e-04
[Predictor] Epoch 052 | train 0.6519 | val 0.6615 | lr 5.00e-04
[Predictor] Epoch 053 | train 0.6519 | val 0.6626 | lr 5.00e-04
[Predictor] Epoch 054 | train 0.6510 | val 0.6637 | lr 5.00e-04
[Predictor] Epoch 055 | train 0.6511 | val 0.6623 | lr 5.00e-04
[Predictor] Epoch 056 | train 0.6515 | val 0.6596 | lr 5.00e-04
[Predictor] Epoch 057 | train 0.6511 | val 0.6564 | lr 5.00e-04
[Predictor] Epoch 058 | train 0.6503 | val 0.6619 | lr 5.00e-04
[Predictor] Epoch 059 | train 0.6516 | val 0.6611 | lr 5.00e-04
[Predictor] Epoch 060 | train 0.6496 | val 0.6554 | lr 5.00e-04
[Predictor] Epoch 061 | train 0.6482 | val 0.6541 | lr 5.00e-04
[Predictor] Epoch 062 | train 0.6480 | val 0.6579 | lr 5.00e-04
[Predictor] Epoch 063 | train 0.6482 | val 0.6585 | lr 5.00e-04
[Predictor] Epoch 064 | train 0.6499 | val 0.6586 | lr 5.00e-04
[Predictor] Epoch 065 | train 0.6473 | val 0.6589 | lr 5.00e-04
[Predictor] Epoch 066 | train 0.6475 | val 0.6572 | lr 5.00e-04
[Predictor] Epoch 067 | train 0.6480 | val 0.6555 | lr 5.00e-04
[Predictor] Epoch 068 | train 0.6480 | val 0.6588 | lr 5.00e-04
[Predictor] Epoch 069 | train 0.6485 | val 0.6572 | lr 5.00e-04
[Predictor] Epoch 070 | train 0.6465 | val 0.6577 | lr 5.00e-04
[Predictor] Epoch 071 | train 0.6462 | val 0.6561 | lr 5.00e-04
[Predictor] Epoch 072 | train 0.6465 | val 0.6616 | lr 2.50e-04
[Predictor] Epoch 073 | train 0.6278 | val 0.6395 | lr 2.50e-04
[Predictor] Epoch 074 | train 0.6242 | val 0.6396 | lr 2.50e-04
[Predictor] Epoch 075 | train 0.6241 | val 0.6396 | lr 2.50e-04
[Predictor] Epoch 076 | train 0.6247 | val 0.6393 | lr 2.50e-04
[Predictor] Epoch 077 | train 0.6247 | val 0.6427 | lr 2.50e-04
[Predictor] Epoch 078 | train 0.6241 | val 0.6398 | lr 2.50e-04
[Predictor] Epoch 079 | train 0.6245 | val 0.6410 | lr 2.50e-04
[Predictor] Epoch 080 | train 0.6239 | val 0.6420 | lr 2.50e-04
[Predictor] Epoch 081 | train 0.6236 | val 0.6400 | lr 2.50e-04
[Predictor] Epoch 082 | train 0.6240 | val 0.6395 | lr 2.50e-04
[Predictor] Epoch 083 | train 0.6231 | val 0.6396 | lr 2.50e-04
[Predictor] Epoch 084 | train 0.6229 | val 0.6392 | lr 2.50e-04
[Predictor] Epoch 085 | train 0.6234 | val 0.6384 | lr 2.50e-04
[Predictor] Epoch 086 | train 0.6225 | val 0.6388 | lr 2.50e-04
[Predictor] Epoch 087 | train 0.6226 | val 0.6388 | lr 2.50e-04
[Predictor] Epoch 088 | train 0.6219 | val 0.6384 | lr 2.50e-04
[Predictor] Epoch 089 | train 0.6217 | val 0.6388 | lr 2.50e-04
[Predictor] Epoch 090 | train 0.6214 | val 0.6378 | lr 2.50e-04
[Predictor] Epoch 091 | train 0.6213 | val 0.6392 | lr 2.50e-04
[Predictor] Epoch 092 | train 0.6204 | val 0.6387 | lr 2.50e-04
[Predictor] Epoch 093 | train 0.6207 | val 0.6379 | lr 2.50e-04
[Predictor] Epoch 094 | train 0.6203 | val 0.6382 | lr 2.50e-04
[Predictor] Epoch 095 | train 0.6203 | val 0.6383 | lr 2.50e-04
[Predictor] Epoch 096 | train 0.6201 | val 0.6382 | lr 2.50e-04
[Predictor] Epoch 097 | train 0.6199 | val 0.6379 | lr 2.50e-04
[Predictor] Epoch 098 | train 0.6193 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 099 | train 0.6191 | val 0.6364 | lr 2.50e-04
[Predictor] Epoch 100 | train 0.6184 | val 0.6373 | lr 2.50e-04
[Predictor] Epoch 101 | train 0.6183 | val 0.6378 | lr 2.50e-04
[Predictor] Epoch 102 | train 0.6184 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 103 | train 0.6185 | val 0.6372 | lr 2.50e-04
[Predictor] Epoch 104 | train 0.6177 | val 0.6368 | lr 2.50e-04
[Predictor] Epoch 105 | train 0.6183 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 106 | train 0.6180 | val 0.6378 | lr 2.50e-04
[Predictor] Epoch 107 | train 0.6181 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 108 | train 0.6172 | val 0.6362 | lr 2.50e-04
[Predictor] Epoch 109 | train 0.6172 | val 0.6367 | lr 2.50e-04
[Predictor] Epoch 110 | train 0.6169 | val 0.6364 | lr 2.50e-04
[Predictor] Epoch 111 | train 0.6169 | val 0.6352 | lr 2.50e-04
[Predictor] Epoch 112 | train 0.6161 | val 0.6352 | lr 2.50e-04
[Predictor] Epoch 113 | train 0.6167 | val 0.6352 | lr 2.50e-04
[Predictor] Epoch 114 | train 0.6164 | val 0.6352 | lr 2.50e-04
[Predictor] Epoch 115 | train 0.6160 | val 0.6363 | lr 2.50e-04
[Predictor] Epoch 116 | train 0.6156 | val 0.6344 | lr 2.50e-04
[Predictor] Epoch 117 | train 0.6158 | val 0.6359 | lr 2.50e-04
[Predictor] Epoch 118 | train 0.6158 | val 0.6353 | lr 2.50e-04
[Predictor] Epoch 119 | train 0.6146 | val 0.6340 | lr 2.50e-04
[Predictor] Epoch 120 | train 0.6148 | val 0.6337 | lr 2.50e-04
[Predictor] Epoch 121 | train 0.6148 | val 0.6356 | lr 2.50e-04
[Predictor] Epoch 122 | train 0.6148 | val 0.6346 | lr 2.50e-04
[Predictor] Epoch 123 | train 0.6145 | val 0.6344 | lr 2.50e-04
[Predictor] Epoch 124 | train 0.6142 | val 0.6344 | lr 2.50e-04
[Predictor] Epoch 125 | train 0.6136 | val 0.6347 | lr 2.50e-04
[Predictor] Epoch 126 | train 0.6137 | val 0.6341 | lr 2.50e-04
[Predictor] Epoch 127 | train 0.6140 | val 0.6336 | lr 2.50e-04
[Predictor] Epoch 128 | train 0.6145 | val 0.6336 | lr 2.50e-04
[Predictor] Epoch 129 | train 0.6133 | val 0.6341 | lr 2.50e-04
[Predictor] Epoch 130 | train 0.6132 | val 0.6333 | lr 2.50e-04
[Predictor] Epoch 131 | train 0.6130 | val 0.6339 | lr 2.50e-04
[Predictor] Epoch 132 | train 0.6128 | val 0.6344 | lr 2.50e-04
[Predictor] Epoch 133 | train 0.6128 | val 0.6339 | lr 2.50e-04
[Predictor] Epoch 134 | train 0.6132 | val 0.6345 | lr 2.50e-04
[Predictor] Epoch 135 | train 0.6132 | val 0.6341 | lr 2.50e-04
[Predictor] Epoch 136 | train 0.6128 | val 0.6327 | lr 2.50e-04
[Predictor] Epoch 137 | train 0.6131 | val 0.6335 | lr 2.50e-04
[Predictor] Epoch 138 | train 0.6120 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 139 | train 0.6117 | val 0.6333 | lr 2.50e-04
[Predictor] Epoch 140 | train 0.6111 | val 0.6345 | lr 2.50e-04
[Predictor] Epoch 141 | train 0.6116 | val 0.6341 | lr 2.50e-04
[Predictor] Epoch 142 | train 0.6113 | val 0.6326 | lr 2.50e-04
[Predictor] Epoch 143 | train 0.6114 | val 0.6335 | lr 2.50e-04
[Predictor] Epoch 144 | train 0.6110 | val 0.6342 | lr 2.50e-04
[Predictor] Epoch 145 | train 0.6116 | val 0.6325 | lr 2.50e-04
[Predictor] Epoch 146 | train 0.6106 | val 0.6319 | lr 2.50e-04
[Predictor] Epoch 147 | train 0.6107 | val 0.6309 | lr 2.50e-04
[Predictor] Epoch 148 | train 0.6108 | val 0.6340 | lr 2.50e-04
[Predictor] Epoch 149 | train 0.6104 | val 0.6320 | lr 2.50e-04
[Predictor] Epoch 150 | train 0.6110 | val 0.6321 | lr 2.50e-04
[Predictor] Epoch 151 | train 0.6104 | val 0.6326 | lr 2.50e-04
[Predictor] Epoch 152 | train 0.6102 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 153 | train 0.6099 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 154 | train 0.6102 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 155 | train 0.6095 | val 0.6346 | lr 2.50e-04
[Predictor] Epoch 156 | train 0.6094 | val 0.6328 | lr 2.50e-04
[Predictor] Epoch 157 | train 0.6092 | val 0.6316 | lr 2.50e-04
[Predictor] Epoch 158 | train 0.6089 | val 0.6327 | lr 1.25e-04
[Predictor] Epoch 159 | train 0.5960 | val 0.6236 | lr 1.25e-04
[Predictor] Epoch 160 | train 0.5944 | val 0.6222 | lr 1.25e-04
[Predictor] Epoch 161 | train 0.5933 | val 0.6213 | lr 1.25e-04
[Predictor] Epoch 162 | train 0.5935 | val 0.6217 | lr 1.25e-04
[Predictor] Epoch 163 | train 0.5933 | val 0.6213 | lr 1.25e-04
[Predictor] Epoch 164 | train 0.5933 | val 0.6220 | lr 1.25e-04
[Predictor] Epoch 165 | train 0.5930 | val 0.6213 | lr 1.25e-04
[Predictor] Epoch 166 | train 0.5931 | val 0.6217 | lr 1.25e-04
[Predictor] Epoch 167 | train 0.5926 | val 0.6211 | lr 1.25e-04
[Predictor] Epoch 168 | train 0.5921 | val 0.6221 | lr 1.25e-04
[Predictor] Epoch 169 | train 0.5926 | val 0.6228 | lr 1.25e-04
[Predictor] Epoch 170 | train 0.5926 | val 0.6217 | lr 1.25e-04
[Predictor] Epoch 171 | train 0.5918 | val 0.6215 | lr 1.25e-04
[Predictor] Epoch 172 | train 0.5921 | val 0.6209 | lr 1.25e-04
[Predictor] Epoch 173 | train 0.5924 | val 0.6214 | lr 1.25e-04
[Predictor] Epoch 174 | train 0.5915 | val 0.6216 | lr 1.25e-04
[Predictor] Epoch 175 | train 0.5918 | val 0.6220 | lr 1.25e-04
[Predictor] Epoch 176 | train 0.5915 | val 0.6210 | lr 1.25e-04
[Predictor] Epoch 177 | train 0.5909 | val 0.6216 | lr 1.25e-04
[Predictor] Epoch 178 | train 0.5908 | val 0.6214 | lr 1.25e-04
[Predictor] Epoch 179 | train 0.5912 | val 0.6225 | lr 1.25e-04
[Predictor] Epoch 180 | train 0.5905 | val 0.6207 | lr 1.25e-04
[Predictor] Epoch 181 | train 0.5906 | val 0.6213 | lr 1.25e-04
[Predictor] Epoch 182 | train 0.5906 | val 0.6216 | lr 1.25e-04
[Predictor] Epoch 183 | train 0.5907 | val 0.6213 | lr 1.25e-04
[Predictor] Epoch 184 | train 0.5902 | val 0.6212 | lr 1.25e-04
[Predictor] Epoch 185 | train 0.5904 | val 0.6217 | lr 1.25e-04
[Predictor] Epoch 186 | train 0.5904 | val 0.6230 | lr 1.25e-04
[Predictor] Epoch 187 | train 0.5903 | val 0.6200 | lr 1.25e-04
[Predictor] Epoch 188 | train 0.5896 | val 0.6210 | lr 1.25e-04
[Predictor] Epoch 189 | train 0.5895 | val 0.6202 | lr 1.25e-04
[Predictor] Epoch 190 | train 0.5896 | val 0.6221 | lr 1.25e-04
[Predictor] Epoch 191 | train 0.5894 | val 0.6205 | lr 1.25e-04
[Predictor] Epoch 192 | train 0.5894 | val 0.6201 | lr 1.25e-04
[Predictor] Epoch 193 | train 0.5891 | val 0.6207 | lr 1.25e-04
[Predictor] Epoch 194 | train 0.5890 | val 0.6210 | lr 1.25e-04
[Predictor] Epoch 195 | train 0.5890 | val 0.6214 | lr 1.25e-04
[Predictor] Epoch 196 | train 0.5889 | val 0.6207 | lr 1.25e-04
[Predictor] Epoch 197 | train 0.5885 | val 0.6224 | lr 1.25e-04
[Predictor] Epoch 198 | train 0.5884 | val 0.6203 | lr 6.25e-05
[Predictor] Epoch 199 | train 0.5799 | val 0.6149 | lr 6.25e-05
[Predictor] Epoch 200 | train 0.5785 | val 0.6146 | lr 6.25e-05
Predictor MSE | train 0.5565 | val 0.6146 | test 0.6156
Isoform correlation: mean Pearson 0.5924, median 0.6188 over 161990/161990 isoforms
Saved isoform correlation boxplot to isoform_model_vae_res/isoform_correlation_boxplot_vae.png
Saved log-scale scatter to isoform_model_vae_res/pred_vs_true_scatter_log.png
Per-gene isoform rank correlation (Spearman over observations): mean of means 0.7683 | median of means 0.7870 over 899 genes
Saved per-gene mean rank correlation boxplot to isoform_model_vae_res/gene_rank_corr_mean_boxplot_vae.png
Per-gene isoform rank correlation (Spearman over observations): mean of medians 0.8128 | median of medians 0.8286 over 899 genes
Saved per-gene median rank correlation boxplot to isoform_model_vae_res/gene_rank_corr_median_boxplot_vae.png
